seq_id,hubway_id,status,duration,start_date,strt_statn,end_date,end_statn,bike_nr,subsc_type,zip_code,birth_date,gender
1110,1233,Closed,1734,7/30/2011 11:55,23,7/30/2011 12:24,25,B00238,Casual,,,
1111,1234,Closed,1217,7/30/2011 11:55,41,7/30/2011 12:16,42,B00231,Casual,,,
1112,1235,Closed,828,7/30/2011 11:58,27,7/30/2011 12:12,52,B00142,Casual,,,
1113,1236,Closed,2222,7/30/2011 11:59,38,7/30/2011 12:36,20,B00139,Casual,,,
1114,1237,Closed,829,7/30/2011 11:58,27,7/30/2011 12:12,52,B00301,Casual,,,
1115,1238,Closed,4429,7/30/2011 11:59,42,7/30/2011 13:13,36,B00387,Casual,,,
1116,1239,Closed,4903,7/30/2011 11:59,6,7/30/2011 13:20,47,B00530,Casual,,,
1117,1240,Closed,1634,7/30/2011 12:01,42,7/30/2011 12:28,42,B00484,Casual,,,
1118,1241,Closed,64,7/30/2011 12:00,6,7/30/2011 12:01,6,B00302,Registered,'02139,1962,2
1119,1242,Closed,1629,7/30/2011 12:01,42,7/30/2011 12:28,42,B00450,Casual,,,
1120,1243,Closed,505,7/30/2011 12:04,32,7/30/2011 12:12,46,B00539,Casual,,,
1121,1244,Closed,14973,7/30/2011 12:06,38,7/30/2011 16:15,22,B00487,Casual,,,
1122,1245,Closed,14918,7/30/2011 12:07,38,7/30/2011 16:16,22,B00580,Casual,,,
1123,1247,Closed,1299,7/30/2011 12:08,44,7/30/2011 12:29,40,B00228,Casual,,,
1124,1248,Closed,1254,7/30/2011 12:08,44,7/30/2011 12:29,40,B00423,Casual,,,
1125,1251,Closed,14774,7/30/2011 12:09,38,7/30/2011 16:15,22,B00096,Casual,,,
1126,1252,Closed,920,7/30/2011 12:09,44,7/30/2011 12:24,36,B00557,Registered,'02118,1983,1
1127,1253,Closed,11221,7/30/2011 12:11,42,7/30/2011 15:18,42,B00028,Casual,,,
1128,1254,Closed,1364,7/30/2011 12:17,36,7/30/2011 12:39,44,B00538,Casual,,,
1129,1255,Closed,1383,7/30/2011 12:17,36,7/30/2011 12:40,44,B00408,Casual,,,
1130,1256,Closed,1021,7/30/2011 12:16,41,7/30/2011 12:33,36,B00486,Registered,'02135,1988,1
1131,1257,Closed,403,7/30/2011 12:16,25,7/30/2011 12:23,46,B00136,Casual,,,
1132,1258,Closed,397,7/30/2011 12:16,25,7/30/2011 12:23,46,B00042,Casual,,,
1133,1259,Closed,1170,7/30/2011 12:18,20,7/30/2011 12:38,36,B00240,Casual,,,
1134,1261,Closed,1210,7/30/2011 12:18,47,7/30/2011 12:39,42,B00335,Casual,,,
1135,1262,Closed,1194,7/30/2011 12:19,47,7/30/2011 12:38,42,B00477,Casual,,,
1136,1263,Closed,10640,7/30/2011 12:20,42,7/30/2011 15:18,42,B00417,Casual,,,
1137,1264,Closed,7744,7/30/2011 12:21,38,7/30/2011 14:30,44,B00275,Casual,,,
1138,1265,Closed,7710,7/30/2011 12:21,38,7/30/2011 14:30,44,B00128,Casual,,,
1139,1266,Closed,808,7/30/2011 12:21,34,7/30/2011 12:35,42,B00014,Casual,,,
1140,1267,Closed,1160,7/30/2011 12:22,42,7/30/2011 12:41,35,B00231,Casual,,,
1141,1268,Closed,6269,7/30/2011 12:24,47,7/30/2011 14:09,47,B00412,Casual,,,
1142,1269,Closed,6217,7/30/2011 12:25,47,7/30/2011 14:08,47,B00397,Casual,,,
1143,1270,Closed,1033,7/30/2011 12:25,49,7/30/2011 12:42,52,B00410,Registered,'02114,1987,1
1144,1271,Closed,1725,7/30/2011 12:26,43,7/30/2011 12:55,43,B00528,Registered,'02210,1959,2
1145,1272,Closed,346,7/30/2011 12:34,46,7/30/2011 12:39,25,B00539,Casual,,,
1146,1273,Closed,1860,7/30/2011 12:35,40,7/30/2011 13:06,33,B00228,Casual,,,
1147,1274,Closed,1876,7/30/2011 12:35,40,7/30/2011 13:06,33,B00423,Casual,,,
1148,1275,Closed,3018,7/30/2011 12:36,36,7/30/2011 13:27,52,B00557,Registered,'02116,1945,1
1149,1276,Closed,1689,7/30/2011 12:38,25,7/30/2011 13:06,6,B00047,Registered,'02116,1973,2
1150,1277,Closed,1589,7/30/2011 12:39,30,7/30/2011 13:06,30,B00426,Casual,,,
1151,1278,Closed,16349,7/30/2011 12:40,49,7/30/2011 17:12,49,B00286,Casual,,,
1152,1279,Closed,2096,7/30/2011 12:42,49,7/30/2011 13:17,18,B00153,Casual,,,
1153,1280,Closed,2042,7/30/2011 12:42,49,7/30/2011 13:16,18,B00223,Casual,,,
1154,1281,Closed,1089,7/30/2011 12:43,36,7/30/2011 13:01,21,B00486,Registered,'02109,1976,2
1155,1282,Closed,1050,7/30/2011 12:45,16,7/30/2011 13:02,45,B00483,Casual,,,
1156,1283,Closed,1054,7/30/2011 12:45,16,7/30/2011 13:02,45,B00369,Casual,,,
1157,1284,Closed,448,7/30/2011 12:47,10,7/30/2011 12:54,41,B00358,Casual,,,
1158,1285,Closed,1149,7/30/2011 12:47,35,7/30/2011 13:06,42,B00231,Casual,,,
1159,1286,Closed,479,7/30/2011 12:49,41,7/30/2011 12:57,10,B00092,Casual,,,
1160,1288,Closed,261,7/30/2011 12:49,21,7/30/2011 12:54,25,B00134,Registered,'02118,1983,1
1161,1290,Closed,3110,7/30/2011 12:52,8,7/30/2011 13:44,8,B00505,Registered,'02135,1986,1
1162,1291,Closed,1475,7/30/2011 12:52,42,7/30/2011 13:17,10,B00335,Registered,'01760,1973,1
1163,1292,Closed,1312,7/30/2011 12:53,22,7/30/2011 13:15,36,B00465,Casual,,,
1164,1293,Closed,2082,7/30/2011 12:58,16,7/30/2011 13:32,35,B00041,Casual,,,
1165,1294,Closed,1371,7/30/2011 12:54,40,7/30/2011 13:17,39,B00067,Registered,'02118,1979,2
1166,1295,Closed,1364,7/30/2011 12:55,40,7/30/2011 13:17,39,B00166,Registered,'02118,1978,2
1167,1296,Closed,81994,7/30/2011 12:55,18,7/31/2011 11:42,18,B00020,Casual,,,
1168,1297,Closed,2121,7/30/2011 12:57,16,7/30/2011 13:32,35,B00074,Casual,,,
1169,1298,Closed,2041,7/30/2011 12:58,16,7/30/2011 13:32,35,B00533,Casual,,,
1170,1299,Closed,1388,7/30/2011 12:58,52,7/30/2011 13:21,23,B00142,Registered,'02114,1987,1
1171,1302,Closed,4459,7/30/2011 13:09,6,7/30/2011 14:23,6,B00159,Casual,,,
1172,1303,Closed,4452,7/30/2011 13:09,6,7/30/2011 14:23,6,B00215,Casual,,,
1173,1304,Closed,684,7/30/2011 13:08,25,7/30/2011 13:20,25,B00217,Casual,,,
1174,1305,Closed,4421,7/30/2011 13:09,6,7/30/2011 14:23,6,B00047,Casual,,,
1175,1306,Closed,513,7/30/2011 13:11,49,7/30/2011 13:19,52,B00258,Registered,'02118,1987,2
1176,1308,Closed,26829,7/30/2011 13:18,8,7/30/2011 20:45,8,B00554,Casual,,,
1177,1309,Closed,4116,7/30/2011 13:15,6,7/30/2011 14:23,6,B00302,Casual,,,
1178,1310,Closed,2390,7/30/2011 13:16,38,7/30/2011 13:56,52,B00390,Casual,,,
1179,1311,Closed,812,7/30/2011 13:16,11,7/30/2011 13:30,36,B00145,Casual,,,
1180,1312,Closed,3487,7/30/2011 13:17,35,7/30/2011 14:15,40,B00261,Casual,,,
1181,1313,Closed,2284,7/30/2011 13:19,38,7/30/2011 13:57,52,B00018,Casual,,,
1182,1314,Closed,3490,7/30/2011 13:17,35,7/30/2011 14:15,40,B00366,Casual,,,
1183,1315,Closed,989,7/30/2011 13:17,49,7/30/2011 13:34,39,B00468,Registered,'02114,1985,1
1184,1316,Closed,3917,7/30/2011 13:18,6,7/30/2011 14:23,6,B00360,Casual,,,
1185,1317,Closed,868,7/30/2011 13:19,49,7/30/2011 13:34,39,B00472,Casual,,,
1186,1318,Closed,889,7/30/2011 13:21,10,7/30/2011 13:36,52,B00361,Casual,,,
1187,1319,Closed,844,7/30/2011 13:22,10,7/30/2011 13:36,52,B00335,Casual,,,
1188,1320,Closed,905,7/30/2011 13:22,10,7/30/2011 13:37,52,B00092,Casual,,,
1189,1321,Closed,1914,7/30/2011 13:22,26,7/30/2011 13:54,42,B00026,Casual,,,
1190,1322,Closed,26440,7/30/2011 13:24,8,7/30/2011 20:45,8,B00527,Casual,,,
1191,1323,Closed,1779,7/30/2011 13:25,26,7/30/2011 13:54,42,B00046,Casual,,,
1192,1324,Closed,628,7/30/2011 13:28,5,7/30/2011 13:38,25,B00034,Registered,'02118,1967,1
1193,1325,Closed,513,7/30/2011 13:28,36,7/30/2011 13:37,46,B00240,Casual,,,
1194,1326,Closed,5667,7/30/2011 13:30,42,7/30/2011 15:05,43,B00439,Casual,,,
1195,1328,Closed,6004,7/30/2011 13:33,36,7/30/2011 15:13,36,B00387,Casual,,,
1196,1329,Closed,1329,7/30/2011 13:35,25,7/30/2011 13:57,36,B00304,Casual,,,
1197,1330,Closed,1327,7/30/2011 13:35,25,7/30/2011 13:57,36,B00134,Casual,,,
1198,1331,Closed,2633,7/30/2011 13:36,9,7/30/2011 14:20,38,B00407,Casual,,,
1199,1332,Closed,619,7/30/2011 13:35,25,7/30/2011 13:45,52,,Casual,,,
1200,1333,Closed,2571,7/30/2011 13:36,9,7/30/2011 14:19,38,B00349,Casual,,,
1201,1334,Closed,589,7/30/2011 13:35,25,7/30/2011 13:45,52,B00217,Casual,,,
1202,1335,Closed,1192,7/30/2011 13:37,24,7/30/2011 13:57,47,B00329,Casual,,,
1203,1336,Closed,5756,7/30/2011 13:39,25,7/30/2011 15:15,39,B00495,Casual,,,
1204,1338,Closed,1340,7/30/2011 13:39,21,7/30/2011 14:01,3,B00486,Registered,'02109,1976,2
1205,1339,Closed,1660,7/30/2011 13:41,40,7/30/2011 14:09,40,B00196,Casual,,,
1206,1340,Closed,1545,7/30/2011 13:41,52,7/30/2011 14:07,42,B00301,Casual,,,
1207,1341,Closed,2522,7/30/2011 13:42,47,7/30/2011 14:24,21,B00190,Casual,,,
1208,1342,Closed,1521,7/30/2011 13:41,52,7/30/2011 14:06,42,B00361,Casual,,,
1209,1343,Closed,2376,7/30/2011 13:41,47,7/30/2011 14:21,21,B00059,Casual,,,
1210,1345,Closed,983,7/30/2011 13:43,25,7/30/2011 13:59,36,B00401,Casual,,,
1211,1346,Closed,1150,7/30/2011 13:44,47,7/30/2011 14:03,42,B00233,Casual,,,
1212,1347,Closed,1144,7/30/2011 13:43,47,7/30/2011 14:02,42,B00157,Casual,,,
1213,1348,Closed,403,7/30/2011 13:46,10,7/30/2011 13:52,41,B00008,Casual,,,
1214,1350,Closed,8637,7/30/2011 13:48,49,7/30/2011 16:12,42,B00023,Casual,,,
1215,1351,Closed,8646,7/30/2011 13:48,49,7/30/2011 16:12,42,B00585,Casual,,,
1216,1353,Closed,1871,7/30/2011 13:47,6,7/30/2011 14:19,3,B00488,Casual,,,
1217,1356,Closed,737,7/30/2011 13:49,12,7/30/2011 14:01,16,B00457,Registered,'02138,1974,1
1218,1358,Closed,5109,7/30/2011 13:52,12,7/30/2011 15:17,12,B00120,Casual,,,
1219,1359,Closed,593,7/30/2011 13:55,46,7/30/2011 14:04,36,B00240,Casual,,,
1220,1360,Closed,961,7/30/2011 13:57,24,7/30/2011 14:14,44,B00082,Casual,,,
1221,1361,Closed,900,7/30/2011 13:59,24,7/30/2011 14:14,44,B00045,Casual,,,
1222,1362,Closed,2138,7/30/2011 14:00,9,7/30/2011 14:36,36,B00168,Casual,,,
1223,1363,Closed,2155,7/30/2011 14:00,9,7/30/2011 14:36,36,B00340,Casual,,,
1224,1364,Closed,2138,7/30/2011 14:01,9,7/30/2011 14:36,36,B00251,Casual,,,
1225,1365,Closed,1953,7/30/2011 14:04,41,7/30/2011 14:37,42,B00358,Casual,,,
1226,1366,Closed,82869,7/30/2011 14:05,8,7/31/2011 13:06,8,B00051,Casual,,,
1227,1367,Closed,1617,7/30/2011 14:04,47,7/30/2011 14:31,23,B00478,Casual,,,
1228,1368,Closed,82871,7/30/2011 14:04,8,7/31/2011 13:06,8,B00024,Casual,,,
1229,1369,Closed,356,7/30/2011 14:04,39,7/30/2011 14:10,46,B00468,Registered,'02118,1963,1
1230,1370,Closed,1977,7/30/2011 14:05,41,7/30/2011 14:38,42,B00124,Casual,,,
